business_id,name,categories,stars,review_count,address,city,state,latitude,longitude
eEkwQFDofMV22KmWeMR2wQ,Talarico's Sandwich Shop,"Sandwiches, Restaurants",4.0,21,427 E Philadelphia Ave,Boyertown,PA,40.3304479,-75.632209
vj6m5eqsIxV7INR9bgoYNA,Gringos Cafe,"Cafes, Mexican, Restaurants",3.5,52,6812 Ridge Rd,Port Richey,FL,28.2800854,-82.7020629
fQbT2skNJPvNDIhLHmcYKA,Yeeroh,"Greek, Restaurants, Salad, Sandwiches, Mediterranean",4.0,159,1412 South St,Philadelphia,PA,39.9435223516,-75.1661360954
IvAa7PvfOYl0xRML5W3ebg,Yards Brewing Company,"American (Traditional), Nightlife, Food, Bars, Restaurants, Beer, Wine & Spirits, American (New), Pubs, Local Flavor, Breweries, Event Planning & Services, Venues & Event Spaces",4.0,755,500 Spring Garden St,Philadelphia,PA,39.9609706195,-75.146908
_BJq0ev52ZHXe-HYXsqcOg,Flowing Tide Pub 4,"Bars, Nightlife, Soup, Sandwiches, Sports Bars, American (Traditional), Restaurants, Barbeque, Pubs",4.0,143,1450 E Prater Way,Sparks,NV,39.5433888103,-119.7168172896
GIAgyEwEQITK7wZI_vhXIA,Bangin' Curry Franklin,"Food Trucks, Restaurants, Food Court, Japanese Curry, Street Vendors, Food, Japanese, Food Delivery Services",5.0,77,1670 Washington Ave,Philadelphia,PA,39.938374,-75.171071
bLnC1_-Kd_Z5qhHNQXCUfQ,Choppa Poke,"Restaurants, Asian Fusion, Food, Poke, Hawaiian, Seafood",4.0,330,"7000 Hollister Ave, Ste 102",Goleta,CA,34.4303927682,-119.87222461
gydSKYChNcgZmOg6NiU64Q,Souzou Asian Kitchen,"Bars, Sushi Bars, Restaurants, Seafood, Asian Fusion, Nightlife, Japanese",3.5,179,435 5th Ave N,Saint Petersburg,FL,27.7777654,-82.6392707
X7MWAvFSYDIXT8B8aXHAAg,Rice House,"Restaurants, Thai",3.0,17,54 W Congress,Tucson,AZ,32.2218082,-110.9720586
QXHTyjutAlsL_esmT2vSqA,New Imperial,"Chinese, Restaurants",2.0,19,7134 Germantown Ave,Philadelphia,PA,40.0590117,-75.1903488
IS75-eprK9jQxoFsgQRkTw,Crust Pizzeria,"Pizza, Restaurants",4.0,36,2415 W Darby Rd,Havertown,PA,39.988668,-75.311271
ESPdkRZVHOI5r_GxNT9P0Q,Wendy's,"Restaurants, Fast Food, Burgers",1.5,38,One Terminal Drive,Nashville,TN,36.134774,-86.669052
3F777YJJYthdPNrB-7MUNQ,Starbucks,"Restaurants, Fast Food, Food, Coffee & Tea",3.0,75,5970 W Arizona Pavilions Dr,Tucson,AZ,32.355477,-111.0923790032
c-0PoHHcA6k7y4CxjGH1jw,Tiki Philly,"Nightlife, Bars, Restaurants, Venues & Event Spaces, Hawaiian, Tiki Bars, Event Planning & Services",3.0,101,102 S13th St,Philadelphia,PA,39.9501605116,-75.1619333196
t4mRS4ErJhzJh6vAbev15g,Zocalo,"Home Decor, Shopping, Coffee & Tea, Home & Garden, Cafes, Venues & Event Spaces, Food, Nurseries & Gardening, Event Planning & Services, Restaurants, Florists, Flowers & Gifts",4.5,26,10826-95 St NW,Edmonton,AB,53.5552392,-113.484704
pqpWW-wiEBWhPTgqtlTFsA,Chow's Chinese Restaurant,"Sushi Bars, Chinese, Japanese, Restaurants",3.0,51,657 Haddon Ave,Collingswood,NJ,39.916815,-75.070022
dFAHHp-_MpKNz6PqaJYVjA,Cafe Spice Express,"Fast Food, Restaurants, Indian, Pakistani",4.0,45,1625 Chestnut St,Philadelphia,PA,39.9516337506,-75.168387222
zei_1WwpSGoPE40YbSGw-A,Domino's Pizza,"Pizza, Chicken Wings, Sandwiches, Restaurants",2.0,51,2256 S So Grand Blvd,Saint Louis,MO,38.6099904117,-90.2404960575
py2kSvhHg5B6Z9ZrLHRjuQ,Gino's Ristorante & Pizzeria,"Pizza, Restaurants",4.0,103,2401 W Main St,Norristown,PA,40.1389344558,-75.3851131584
vvmfoTfnol3lhZNvx6Yo-A,Ollo Fresh,"Greek, Mediterranean, Restaurants",4.0,37,160 N Gulph Rd,King of Prussia,PA,40.087926,-75.393099
fPMoxNGm2LGXVTuqh0BBTg,Perkins Restaurant & Bakery,"Bakeries, Restaurants, Cafes, Breakfast & Brunch, American (Traditional), Food",3.0,64,5002 E Fowler Ave,Tampa,FL,28.0549791938,-82.4013112485
Jq65KuNzC_Uee3TJB9Xv-Q,Pizzeria Pesto,"Restaurants, Italian, Pizza",4.0,120,1925 S Broad St,Philadelphia,PA,39.9261118,-75.1689709
u4yZ_V4JA96c5xqJCJbegA,Tietra,"Italian, Food, Restaurants, Mediterranean",3.5,32,1425 Locust St,Philadelphia,PA,39.948595,-75.165898
4LlIhDD1Li5nNA2PHIWZ2A,Waffle House,"Breakfast & Brunch, Restaurants, American (Traditional), Diners",3.0,18,221 W Esplanade Ave,Kenner,LA,30.022803,-90.271206
JQ__Ee1Uuw8bWUu8E2CjBQ,Hong Kong Chinese Food Pick Up,"Restaurants, Chinese",3.5,37,28A Trolley Sq,Wilmington,DE,39.7579545,-75.5612849
PTtzqrAwqU06PZrJsQY6DQ,Gator Sushi Grill & Buffet,"Buffets, Restaurants, American (Traditional), Food",2.0,19,6301 SR 54,New Port Richey,FL,28.217709,-82.710158
fuMYz11sdGwFqckMu0BkGQ,Panera Bread,"Salad, American (Traditional), Restaurants, Breakfast & Brunch, Bagels, Soup, Sandwiches, Cafes, Food",2.5,60,73 Old Dublin Pike,Doylestown,PA,40.3243919785,-75.1311841608
ZnY77IphK8pTi_jPvSAA9A,Chipotle Mexican Grill,"Restaurants, Mexican, Fast Food",2.0,92,212 S Grand Blvd,Saint Louis,MO,38.6326199049,-90.233855819
QG-9-wye4CTEEMM1OJ1myw,Greens and Grains,"Vegetarian, Food, Vegan, Restaurants, Sandwiches, Acai Bowls, Juice Bars & Smoothies, Breakfast & Brunch",4.5,24,1701 John F Kennedy Blvd,Philadelphia,PA,39.954703022,-75.1684962586
6bzk6tP3jpmZcn6YKSroSg,Pennsylvania Soup & Seafood House,"Restaurants, Soup, Seafood",3.5,96,22 S Main St,Doylestown,PA,40.30934,-75.130773
eaTElJi7NcuqPTYC0qWCpA,Starbucks,"Food, Coffee & Tea",3.0,47,7890 E Speedway Blvd,Tucson,AZ,32.2351762503,-110.824263
J2tR_OS_VoTetd9-KoPSqA,Bistro Siggie,"French, Mediterranean, Food, Restaurants, Donuts",2.5,5,2960 Skippack Pike,Worcester,PA,40.2001029,-75.3455966
ATNWvLoAl-oIOuFMAj523A,California Grill,"Restaurants, American (New)",4.0,8,7213 N Lindbergh,Hazelwood,MO,38.7825745,-90.3568614
GJXGdJlCroyRTmCxsz3i6Q,Schlafly Beer Bar & Grill,"Beer Bar, American (Traditional), Food, Nightlife, Bars, Breweries, Restaurants",2.5,178,10701 Lambert International Blvd,Saint Louis,MO,38.736352,-90.35363
7ZQoGrpdXrRAbVcm1jDSow,Larder And Cupboard,"Food, Specialty Food",4.5,18,7310 Manchester Rd,Maplewood,MO,38.6131123,-90.3175514
JNHEadNYIm5eY_4lTjmISQ,Curds N' Whey,"Desserts, Cafes, Food, Sandwiches, Restaurants",4.0,43,"817 Old York Rd, Ste 101",Jenkintown,PA,40.1055142,-75.1239352
Iy_TKazJDFzKziuGedhz1w,Cusanellis,"Pizza, Italian, Restaurants",3.0,63,705 Lemay Ferry Rd,Saint Louis,MO,38.5406889,-90.28053
ztnxoNY4a3EOXkCQVAx4wg,Ruby Tuesday,"Nightlife, Restaurants, American (Traditional), Burgers, Bars",3.0,50,1750 Deptford Center Rd,Deptford,NJ,39.8314319,-75.0978249
iqTHGZyiWasuI8pop3J36A,Transcend Coffee - Garneau,"Coffee & Tea, Food",4.0,85,8708-109 Street,Edmonton,AB,53.5230220608,-113.5123608575
oklGt-CSgK6EyAIUT94Ukg,Fry's Food Stores,"Coffee & Tea, Delis, Bakeries, Grocery, Beer, Wine & Spirits, Restaurants, Shopping, Food, Drugstores",3.0,43,1795 W. Valencia Rd.,Tucson,AZ,32.1333024524,-111.004002242
mVB1bPARx9FnyAONp2PNkA,Pit Stop BBQ & Grill,"Barbeque, Buffets, Sandwiches, Breakfast & Brunch, Restaurants, Steakhouses, Food, Smokehouse",3.5,106,932 E Main St,Brownsburg,IN,39.8379196,-86.3810297
c2DHLrEWy743ZrKS-RUULw,Southshore Uncorked,"Food, Wine Tasting Room, Arts & Entertainment, Wineries",4.5,5,1432 Apollo Beach Blvd,Apollo Beach,FL,27.7828886,-82.4238317
WIXlHFRz-ngQq3pWcCmAYg,Red Robin Gourmet Burgers and Brews,"American (Traditional), Restaurants, American (New), Burgers",3.0,98,"401 S Mt. Juliet Rd, Ste 135",Mount Juliet,TN,36.1671704017,-86.5111850257
mU8d9qbaUqJ-XTd5Ood6Kw,Filter Cafe,"Music Venues, Arts & Entertainment, Art Galleries, Coffee & Tea, Food, Nightlife, Juice Bars & Smoothies, Shopping, Internet Cafes",3.5,5,331 Race St,Philadelphia,PA,39.9541699,-75.1460404
tOS3RnobKqDaRQXw5UMnyQ,Casa Gallardo Mexican Restaurant & Cantina,"Mexican, Restaurants",2.5,9,1092 Old Des Peres Rd,Saint Louis,MO,38.601067,-90.452895
hYWwNKt65xf525Z1GaQsNg,Tiffin - South Philadelphia,"Indian, Restaurants",3.0,143,1100 Federal St,Philadelphia,PA,39.9347011,-75.1622226
OjHQumZ6nCh5vqzUbmkaNg,Das Alpenhaus Delikatessen,"Restaurants, German, Grocery, International Grocery, Food, Beer, Wine & Spirits, Beer Bar, Ethnic Grocery, Bars, Nightlife, Delis",4.5,71,1340 S Vista Ave,Boise,ID,43.592002,-116.213099
3lu8xg2B7ckE9c2ItMu_BQ,Applebee's,"Restaurants, American (New), Bars, American (Traditional), Nightlife, Sports Bars, Burgers",2.5,25,1072 Broad Ripple Ave,Indianapolis,IN,39.8700549,-86.1394544
yLh19zRsOYbs2ukRTEhkpA,The Chloe,"Cajun/Creole, Restaurants, Event Planning & Services, Nightlife, Cocktail Bars, Hotels & Travel, Hotels, Bars",4.5,101,4125 St Charles Ave,New Orleans,LA,29.9270738,-90.0993069
MqhQlbkYd9dShIEcPbmS_g,Pho & Beyond,"Restaurants, Vietnamese",4.0,367,47 Easton Rd,Willow Grove,PA,40.1426935,-75.1156564
g4NSr9I8ZWGPTwki5q0ArA,Red's Smokehouse & Tap Room,"Restaurants, Food, American (Traditional), Barbeque, Nightlife, Chicken Wings, Smokehouse, Bars, Beer Bar",3.5,116,"943 E University Blvd, Ste 125",Tucson,AZ,32.2320396,-110.9572299
2B_TsywR7fMr7GEfdRwBCA,Bastet Brewing,"Cideries, Bars, Beer Bar, Beer, Wine & Spirits, Nightlife, Food, Breweries",5.0,19,"1951 E Adamo Dr, Ste B",Tampa,FL,27.955275,-82.4367928505
nHe6XyqnAodoU-1-8rp4rQ,Delicias Latinas,"Colombian, Breakfast & Brunch, Mexican, Latin American, Restaurants, Cuban, Food, Bakeries, Caribbean, Puerto Rican",3.5,22,5421 Main St,New Port Richey,FL,28.2505361,-82.7246195
YoX06vKYAfLEb_eUKuWehw,Surf and Turf,"Seafood, Restaurants, American (Traditional)",4.0,12,1910 N Ola Ave,Tampa,FL,27.9611064,-82.4640636
edFDP6O_R4n9BUXDMFqApw,Jake's Wayback Burgers,"Restaurants, Burgers",3.0,16,2095 Philadelphia Pike,Claymont,DE,39.7897233,-75.4739289
Y1tJ_DUEuKQ41dqbMwRDZQ,Otter's Chicken Tenders,"Restaurants, American (Traditional), American (New)",3.0,27,1528 Demonbreun St,Nashville,TN,36.153001,-86.790669
8W4w1sXXDER5ujjE-cuOFg,Teapioca Lounge,"Juice Bars & Smoothies, Food, Bubble Tea, Coffee & Tea",4.5,111,"1200 Welsh Rd, Ste M",North Wales,PA,40.2287450148,-75.2576291061
h81N-kVGvV9f_PWJQJN9YA,First Watch,"Cafes, American (Traditional), Breakfast & Brunch, Restaurants",4.0,231,"13013 US Hwy 301, Ste C",Riverview,FL,27.7975885,-82.3355669
zaS1VH492vw9WUacpHr3hg,Walmart,"Fashion, Grocery, Department Stores, Food, Shopping, Mobile Phones",2.5,41,8280 N Cortaro,Marana,AZ,32.356275,-111.0894464
xYd5Lm52-YqZ-1qt5TLeVQ,Circle K,"Automotive, Convenience Stores, Food, Gas Stations",2.5,16,977 E Speedway,Tucson,AZ,32.236353,-110.9570794
d9OfE7aFb82T7vVYTlya6g,Sandwich Shop,"Sandwiches, Restaurants",4.5,12,216 W Main St,Collinsville,IL,38.669243,-89.9880134
MdqvcsCUSig-0ga4ioxn7g,El Tapatio,"Mexican, Restaurants",4.0,125,825 W Main St,Lansdale,PA,40.2477249,-75.293635
jCXmXPojIzNH3eTxbr2sXw,Kiwi Yogurt,"Desserts, Ice Cream & Frozen Yogurt, Food",4.0,21,239 E Swedesford Rd,Wayne,PA,40.0739902,-75.4319349
4lvv3guXWKhWpKgexxeZpA,Al Waha Restaurant and Hookah Lounge,"Middle Eastern, Bars, Hookah Bars, Restaurants, Halal, Afghan, Nightlife",3.5,41,3191 S Grand Blvd,Saint Louis,MO,38.5996278,-90.2429163
2sGHOKjHl5S0iqRDTmNgMQ,Starbucks,"Food, Restaurants, Coffee & Tea",3.0,32,"7060 East 116th St, Ste B",Fishers,IN,39.9571249,-86.043743
ih-1Qf87LfDLNEbypUnddg,The Purple Martin,"Lounges, Cocktail Bars, American (New), Restaurants, Breakfast & Brunch, Nightlife, Food, Mediterranean, Bars, Tapas Bars, Soup",3.5,95,2800 Shenandoah Ave,Saint Louis,MO,38.6080313401,-90.2272725697
AVf4RO3bh2AAoZeCiPTQNg,Hattie B's Hot Chicken - Melrose,"American (Traditional), Chicken Wings, Southern, Restaurants",4.5,834,2222 8th Ave S,Nashville,TN,36.1290083209,-86.7775651408
OZcl2HOUXAHuICrh5d2WjQ,Half & Half,"Restaurants, Cafes, Breakfast & Brunch",4.0,818,8135 Maryland Ave,Clayton,MO,38.6524252003,-90.3428362
D_ZpvOHIS-JnEtS9yZ9DVQ,Awash Ethiopian Restaurant,"Ethiopian, Restaurants",4.5,5,12952 118 Avenue NW,Edmonton,AB,53.5705577,-113.5480084
vnwbgn9HFpI4Vt3-x5tMbw,The Wokkery Restaurant,"Restaurants, Chinese",3.5,14,10969 98 St NW,Edmonton,AB,53.5575959,-113.4927525
l-DOGqOrOKGJABmvmDM2mA,Bandana's Bar-B Q - Maryland Heights,"Barbeque, Restaurants",3.5,84,12222 Dorsett Rd,Maryland Heights,MO,38.7140036,-90.445041
mmnneqm5rY6MNwF--uScYw,Steak ’n Shake,"American (New), Restaurants, Burgers, Fast Food, Breakfast & Brunch, Diners, American (Traditional)",2.5,46,4640 Chippewa,St. Louis,MO,38.591055,-90.27158
AhVvuzwWQU__CligbY4r0Q,Juan's Flying Burrito,"Restaurants, Mexican, Mass Media, Cajun/Creole",4.0,794,2018 Magazine St,New Orleans,LA,29.930506,-90.0750713
Aq6eNr-EKoY1SGwUaYZiDg,Frazier's Connection,"Southern, Restaurants, Sandwiches, American (New)",4.0,43,2841 Barataria Blvd,Marrero,LA,29.8504110379,-90.1130104
eI5IXZu_ERGjadsLowRj0g,Pacini's,"Italian, Restaurants, Pizza",3.5,32,997 Main St,Safety Harbor,FL,27.9909165,-82.6976582
BsHE4GjG--eJeF4dcIsLGg,Ron's Crooked Hill Tavern,"Pubs, Nightlife, Restaurants, American (Traditional), Bars",4.0,41,1271 N Sanatoga Rd,Pottstown,PA,40.255994,-75.579764
WbKyrm3cnGW8SOOWOy3wSw,The Grill at The Ritz-Carlton,"Restaurants, American (Traditional), American (New)",4.0,32,100 Carondelet Plz,Clayton,MO,38.648356,-90.3317
cVOC5jLNpP78yf5kh-gx_g,Classic K Hamburgers,"Restaurants, Fast Food, Burgers",4.0,15,1613 Camp Jackson Rd,Cahokia,IL,38.5542779,-90.165924
Ch3Rdfe9YebfKWVL-Bpd_g,Metro Diner,"Breakfast & Brunch, Food, Diners, Bakeries, Restaurants",2.5,62,Rt 130 & Browning Ln,Brooklawn,NJ,39.878202,-75.1149759
23OxrUaCvvVrwSa1z3xG-w,Recipes Bakery & Gifts: An Australian Coffee House,"Breakfast & Brunch, Restaurants, Bakeries, Food, Australian",4.5,128,604 Santa Barbara St,Santa Barbara,CA,34.4202441,-119.6946664
Hh-Fx4XKNghlHBC8CVD0OQ,Six Mile Bridge,"Food, Breweries",4.5,75,11841 Dorsett Rd,Maryland Heights,MO,38.7147194241,-90.4329047697
frjcpNfDx3dnCi-8YCVXVQ,Wawa,"Convenience Stores, Restaurants, Sandwiches, Coffee & Tea, Food",4.0,19,825 North Black Horse Pk,Runnemede,NJ,39.8563548,-75.0758526
iZJ-LlKeSRRu6HbY4LZ9ww,Popeyes Louisiana Kitchen,"American (Traditional), Fast Food, Restaurants, Chicken Wings",2.0,52,1516 Chestnut St,Philadelphia,PA,39.9510830684,-75.1663314987
M7pGqEO85xX2xEy__lr1Uw,Pacific Prime,"Restaurants, American (Traditional), Steakhouses",3.0,35,1160 1st Ave,King of Prussia,PA,40.096547,-75.4156639
fNogR4uIWdpq4DnjhzQYew,Brothers Burger Joint,"Burgers, Cajun/Creole, Restaurants",4.5,223,2821 Bransford Ave,Berry Hill,TN,36.1142303092,-86.767020151
dH25EekV4GqpcfH3zE5k2g,La Tour Wine Merchants,"Food, Beer, Wine & Spirits",5.0,11,224 Helena St,Santa Barbara,CA,34.4151132,-119.6918259
-gJ3m24voBGR-8fS_hQN9A,Vida & Comida,"Spanish, Restaurants, Tapas Bars",4.0,62,131 East Butler Ave,Ambler,PA,40.1551055897,-75.2208378303
fuiVa2_MABIQS7pINKcoLw,Siam Square,"Thai, Restaurants",4.0,632,936 Virginia Ave,Indianapolis,IN,39.7543726,-86.1418859
IXnufu2HDcSgTIjd1EzHHw,Khoury's Mediterranean Island,"Bars, Hookah Bars, Restaurants, Nightlife, Mediterranean",3.0,21,1850 E Broadripple Ave,Indianapolis,IN,39.8690133,-86.1285958
qiLvgdXkIjq0rw5HLYwxXw,Eiffel Society,"French, Nightlife, Venues & Event Spaces, Bars, Event Planning & Services, American (Traditional), Party & Event Planning, Cajun/Creole, Tapas/Small Plates, Dance Clubs, Restaurants, Caterers, Lounges",3.5,76,2040 St Charles Ave,New Orleans,LA,29.9343054094,-90.0790555235
W52Doamn1iD__5dWdohujA,Popeyes Louisiana Kitchen,"Restaurants, Chicken Wings, Southern, Fast Food",1.5,15,2877 Target Dr,Saint Louis,MO,38.773356,-90.268503
heYh7-A_agC6BvgAQtFYHA,Wilburs Grill,"American (Traditional), Restaurants, Beer, Wine & Spirits, Food",3.0,21,4855 E Broadway,Tucson,AZ,32.222731,-110.888636
A55glg6ynzqjNAbRyTI3ig,Nifty Fifty's,"Fast Food, Breakfast & Brunch, Juice Bars & Smoothies, Desserts, Burgers, Restaurants, Food",3.5,27,2700 S 10th St,Philadelphia,PA,39.9157811,-75.1647757
F2kCbAFrk_Dr9f8CaKARJg,Round Table Pizza,"Buffets, Restaurants, Salad, Pizza",3.0,49,1201 Baring Blvd,Sparks,NV,39.555652,-119.723654
xNFrxpr8lh5RogqFKotUcg,Prism Brewing Company,"Food, Breweries",3.5,122,624 E Main St,Lansdale,PA,40.2339045,-75.2709627
wCD6vZLLNp7f7qxT3R1l1g,Big Apple Bagels,"Bagels, Food, Restaurants, Breakfast & Brunch, Sandwiches",4.5,60,"8115 E US Hwy 36, Shoppes Of Avon",Avon,IN,39.7623783,-86.379783
VpE4JZU7gXscJyBJxmmHHA,Asia Market,"Specialty Food, Farmers Market, Food, Ethnic Food, Grocery, Imported Food",4.0,22,1243 Castillons Arc Plz,Saint Louis,MO,38.6823345912,-90.4754658043
R6M_bAdcyfGlSBOHDxEV_A,The Dog Saloon,"Sports Bars, Bars, Restaurants, Nightlife, American (Traditional)",4.5,23,3311 W Bay To Bay Blvd,Tampa,FL,27.9199435,-82.4981264
6HUagGJpRoBo5FOIY8v2tA,The Bread Board Plus,"Sandwiches, Restaurants, Salad, Breakfast & Brunch, Delis",4.5,111,605 N Haddon Ave,Haddonfield,NJ,39.9043662749,-75.0409501552
eYW8j9aiyao04Z16fFRzng,Sake Sushi Bar and Grill,"Japanese, Restaurants, Sushi Bars",4.5,113,1325 Central Park Dr,O Fallon,IL,38.589075,-89.945672
ogbVNDA-sYfO7oX0KzqOCQ,The Art of Cake,"Food, Custom Cakes, Bakeries, Cafes, Restaurants",4.0,57,11811 105 Avenue,Edmonton,AB,53.5478411422,-113.5255995386
r_Q2jBz3x1h8KEn0mxB1ig,Target,"Fashion, Shopping, Department Stores, Grocery, Food, Furniture Stores, Home & Garden, Electronics",3.0,46,26 White Bridge Rd,Nashville,TN,36.130779,-86.854673
Nvy1jETQItFjG0oyjpGk7w,Farmer & the Cow,"Burgers, Beer, Wine & Spirits, Nightlife, Restaurants, Cocktail Bars, Food, Bars, Juice Bars & Smoothies, Salad",4.0,247,413 N Market St,Wilmington,DE,39.7409441,-75.5512899
Q7urnxTp1RtvgGDj05y71Q,Little Beef's,"Delis, Restaurants, Pizza, Sandwiches, Caterers, Event Planning & Services",3.5,23,114 High St W,Glassboro,NJ,39.7030539,-75.1137405
IchMMMHFhmbJRrh1HQkqUQ,Brother's Food Mart,"Food, Grocery",3.5,7,1944 Belle Chasse Hwy,Gretna,LA,29.8921418,-90.0365712
ZoSDp6Ycoy9H2spud3PYqQ,Turn Restaurant,"Breakfast & Brunch, Salad, Restaurants, Cafes, Sandwiches",4.5,156,3224 Locust St,St. Louis,MO,38.6365664785,-90.2264213075
4FHXsFTyvvxc-pISdYkoeQ,Sisters Restaurant & Nightclub,"Bars, Restaurants, Dance Clubs, Gay Bars, Nightlife",3.0,51,1320 Chancellor St,Philadelphia,PA,39.9484988,-75.1631093
RLa43PltlXRKdjpIN1Fmkw,Kroger,"Grocery, Food, Delis, Fashion, Department Stores, Shopping, Restaurants, Beer, Wine & Spirits",2.0,10,530 S Indiana Ave,Mooresville,IN,39.6049333,-86.3768139
EgIBcZlFbbvbYA95Xaj6uw,Pure Fire Pizza,"Pizza, Restaurants",4.0,74,"99 Market St, Ste 4",Collegeville,PA,40.166955796,-75.4782208609
bs7GKWBcTpO4lvFVZqZuxg,Stumpy's Spirits,"Distilleries, Food",5.0,17,1727 Centerville Rd,Columbia,IL,38.4256670057,-90.1617368683
XriKtVR4J_DG-R0xFqYXEg,Rush Bowls,"Acai Bowls, Food, Juice Bars & Smoothies, Breakfast & Brunch, Restaurants",4.0,53,227 N Euclid Ave,St Louis,MO,38.644149,-90.261734
IuPn2Ifxlo4dFMVAVkBoNQ,All Happy Family Restaurant,"Restaurants, Chinese",3.5,89,10011 106 Avenue NW,Edmonton,AB,53.5497293363,-113.492411
UzQu3qGgXJpwe63a67VIqQ,Cielos,"Restaurants, American (New), Breakfast & Brunch, Cocktail Bars, Nightlife, Bars",4.0,83,306 N Alvernon Way,Tucson,AZ,32.2254289,-110.909287
Y7zKoD1-cajoHVKGNYYqxA,Great Harvest Bread,"Bakeries, Breakfast & Brunch, Food, Sandwiches, Restaurants",4.5,39,"3900 Hillsboro Pike, Ste 32",Nashville,TN,36.105243,-86.812842
JIMo4CQNZiLYa8Tak4EFiA,La Vie En Rose Cafe,"Coffee & Tea, Food, Cajun/Creole, Restaurants, Bakeries, Coffee Roasteries, Internet Cafes",5.0,11,1618 Oretha Castle Haley Blvd,New Orleans,LA,29.9398338,-90.0797510846
7dLQkwWU2fRqTlvplg0iMw,Revelator Coffee New Orleans,"Coffee & Tea, Restaurants, Food, Cafes",4.0,223,637 Tchoupitoulas St.,New Orleans,LA,29.9468317,-90.0675327
WykYlMo5gVqhHAw6MDNMWg,Target,"Department Stores, Electronics, Food, Shopping, Fashion, Home & Garden, Grocery, Furniture Stores",4.0,13,10202 E Washington St,Indianapolis,IN,39.777506,-85.986361
aFHrLn3Xiu-sANbdDHjTww,Cocco's Pizza,"Pizza, Restaurants",4.0,50,540 Oak Ave,Primos,PA,39.92008,-75.298712
8qhwpErz2F-DkPGv5yIoWg,Cook Out - Gallatin Pike,"Hot Dogs, Barbeque, Ice Cream & Frozen Yogurt, Burgers, Restaurants, Fast Food, Food, Desserts",3.0,52,2910 Gallatin Pike,Nashville,TN,36.2033507,-86.7380817
UX6y4Tbwsm0Y2kpgKsrxFA,Chipotle Mexican Grill,"Mexican, Fast Food, Restaurants",2.5,36,"2801 Magazine St, Ste 2",New Orleans,LA,29.9262276725,-90.0829709888
4xNBm3oGqSryXvvl2X3TuQ,Shephard's Ocean Flame,"Restaurants, Event Planning & Services, Hotels, Seafood, Buffets, American (New), Resorts, Hotels & Travel, Sushi Bars, Breakfast & Brunch",3.0,254,619 S Gulfview Blvd,Clearwater Beach,FL,27.967142,-82.826874
pdve_-WVRC8V5XWzwHgchw,Steve's Pizzeria,"Sandwiches, Pizza, Restaurants, Salad, Diners",3.5,54,8830 N Himes Ave,Tampa,FL,28.0355115,-82.5011411
73UjNbSoQjQAOS45rcihFg,Cantina Dos Segundos,"Nightlife, Restaurants, Breakfast & Brunch, Bars, Mexican",4.0,904,931 N 2nd St,Philadelphia,PA,39.9648195,-75.1402322
iE21TJSy9bT_tisBFHS_Ng,Waffle House,"Restaurants, Diners, Breakfast & Brunch, American (Traditional), Waffles",4.0,26,4319 Butler Hill Rd,Saint Louis,MO,38.4861111,-90.3578275
8PlUYO_9Q_c2ehidBhgvFg,Cedars Grill,"Restaurants, Mediterranean",4.0,94,6549 54th Ave N,Saint Petersburg,FL,27.8213468,-82.7272258
G_rh60tPxsdVRkHSdk4bug,Pizza Hut,"Pizza, Restaurants, Chicken Wings, Fast Food, Italian",1.5,20,5914 E 10th St,Indianapolis,IN,39.7823328101,-86.0659998
MIjXkp8I_DWiCsC6lUeGdw,Keke's Breakfast Cafe,"Restaurants, American (New), American (Traditional)",4.0,229,12883 Citrus Plaza Dr,Tampa,FL,28.0645635253,-82.5724621364
VPng2_ntju1nSoI8FHqmbg,ShopRite of Chews Landing,"Specialty Food, Food, Bakeries, Restaurants, Grocery, Caterers, Fruits & Veggies, Delis, Event Planning & Services",3.5,21,1200 Chews Landing Rd,Laurel Springs,NJ,39.818118,-75.0374726
j6EAjKPAOXDAXoRyIDxMBg,Fazoli's,"Restaurants, Pizza, Fast Food, Italian",3.0,33,6450 East 82nd Street,Indianapolis,IN,39.9057527,-86.0556887
qpSpRQ6q_X0_K7SU-srDVw,Georgina's Mexican & Latin Cusine,"Mexican, Restaurants, Latin American",5.0,8,3333 County Line Rd,Chalfont,PA,40.2461696513,-75.1946127419
HbeyNbkMjbNtB8tRxqew_A,Dave & Buster's,"American (Traditional), Arts & Entertainment, Bars, Restaurants, Eatertainment, Arcades, Nightlife",2.5,227,8350 Castleton Corner Dr,Indianapolis,IN,39.9081276702,-86.0731125687
wzPc5d1l0PpxQLQDhh8T2w,Toro Loco,"Tacos, Restaurants, Mexican",4.0,153,7940 E Broadway Blvd,Tucson,AZ,32.2205499924,-110.8226018026
WfjsGrbSIswLMwGtKVNcwQ,Dunkin',"Coffee & Tea, Food, Donuts",3.5,17,917 W Girard Ave,Philadelphia,PA,39.9709467,-75.1521439
NKI0g6gW1uXhYi-1QcBL6Q,David & Sons,"Specialty Food, Restaurants, Steakhouses, Food, Sandwiches, Seafood, Meat Shops, Butcher, Barbeque",4.0,128,"120 Center Square Rd, Ste 204",Swedesboro,NJ,39.7375772577,-75.3281510727
Fx3hU_UjoUdBrP1aqeG0uA,Food City,"Food, Grocery",2.5,11,1225 W Saint Marys Rd,Tucson,AZ,32.2284765,-110.990807
